hist_losses
0.0001628256478294839
6.913492801404261e-05
6.913492800780857e-05
6.913492769816691e-05
6.913492796553789e-05
6.913492762112059e-05
6.91349277654448e-05
6.913492746937237e-05
6.913492712893349e-05
