hist_losses
0.039799635959940474
0.0004929582120612722
0.0002394320395507708
0.0001405933769472168
9.311444068924122e-05
0.00011097239338754268
7.623540914113406e-05
7.040644332347704e-05
7.018773225329657e-05
6.690500495751804e-05
6.67390880139893e-05
6.478967201577161e-05
6.488830220962624e-05
6.410984832872765e-05
6.389358003144923e-05
6.422108886735485e-05
6.357788487893944e-05
6.233993078257496e-05
6.224787292735983e-05
6.226801414519071e-05
6.195105231006183e-05
6.187392966628746e-05
6.207635543338924e-05
6.218558527364047e-05
6.221978240628326e-05
6.184399037330145e-05
6.192822558714957e-05
6.21334751876016e-05
6.203526123456135e-05
6.181782893424993e-05
6.199675849340054e-05
6.19131826044585e-05
6.19085936249615e-05
6.181470316720097e-05
6.184313135647919e-05
6.186983274694828e-05
6.184459167973458e-05
6.17805455575804e-05
6.187594819280411e-05
6.188320221804094e-05
6.200292925567328e-05
6.197761330391111e-05
6.174107008512381e-05
6.17980540842155e-05
6.180824824758124e-05
6.184231527062015e-05
6.191729802209014e-05
6.197340519951954e-05
6.198518708260577e-05
6.186052656719299e-05
6.18579826695202e-05
6.180404744095754e-05
6.185480696792992e-05
6.1778349151533e-05
