hist_losses
0.00014858441901645635
6.916118752743085e-05
6.914823756670148e-05
6.913718953089174e-05
6.913673504874501e-05
6.91358306508936e-05
6.913599621274588e-05
6.913543626231987e-05
6.913496672890434e-05
6.913547912298588e-05
6.913508607162228e-05
6.913730971207008e-05
6.913949003131451e-05
6.914547765110719e-05
6.913511133617309e-05
6.913492723507199e-05
6.913492718823677e-05
6.913511435440678e-05
6.913492767838138e-05
6.913492752450187e-05
6.913492741310617e-05
6.913492788660892e-05
6.913515769038715e-05
6.913494348520322e-05
6.913492778480405e-05
